timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-07-08 05:15:00+08:00,148.436,148.453,147.711,147.827,95708.58974,14168997.57259236
2025-07-08 05:30:00+08:00,147.827,148.615,147.76,148.252,85554.9803,12683114.19351702
2025-07-08 05:45:00+08:00,148.252,148.727,148.151,148.567,45250.3716,6719796.4218433
2025-07-08 06:00:00+08:00,148.567,148.597,147.952,148.21,62389.30166,9243007.983358
2025-07-08 06:15:00+08:00,148.21,148.398,147.652,147.689,49141.94528,7267344.4316118
2025-07-08 06:30:00+08:00,147.689,148.234,147.688,148.223,51107.91214,7567208.7538972
2025-07-08 06:45:00+08:00,148.223,148.403,148.043,148.403,23129.19024,3428521.6148307
2025-07-08 07:00:00+08:00,148.403,148.767,148.38,148.654,47613.71948,7074811.31376596
2025-07-08 07:15:00+08:00,148.654,148.717,148.406,148.452,25491.09342,3785941.58854308
2025-07-08 07:30:00+08:00,148.452,148.827,148.451,148.47,45401.16332,6750407.28899872
2025-07-08 07:45:00+08:00,148.47,148.861,148.47,148.836,51212.63414,7616529.37099916
2025-07-08 08:00:00+08:00,148.836,149.297,148.652,149.225,169900.78436,25307913.23183546
2025-07-08 08:15:00+08:00,149.225,149.694,148.874,149.662,410118.51554,61220331.57763294
2025-07-08 08:30:00+08:00,149.662,150.039,149.33,149.935,92542.33642,13859607.14354618
2025-07-08 08:45:00+08:00,149.935,149.935,148.932,149.079,408423.1005,61044511.19326354
2025-07-08 09:00:00+08:00,149.079,149.11,148.673,149.056,148233.30896,22072346.5632706
2025-07-08 09:15:00+08:00,149.056,149.108,148.698,148.8,39269.73558,5849292.04615494
2025-07-08 09:30:00+08:00,148.8,149.245,148.522,148.835,60063.41626,8942512.42054506
2025-07-08 09:45:00+08:00,148.835,149.181,148.6,148.661,45621.94972,6795017.32129764
2025-07-08 10:00:00+08:00,148.661,148.724,148.13,148.515,183975.16878,27302652.52697848
2025-07-08 10:15:00+08:00,148.515,149.211,148.295,148.966,168228.26352,25057537.1319411
2025-07-08 10:30:00+08:00,148.966,149.127,148.058,148.187,198600.1014,29495223.58815938
2025-07-08 10:45:00+08:00,148.187,148.196,147.758,147.901,240457.561,35557663.92320328
2025-07-08 11:00:00+08:00,147.901,148.383,147.847,148.357,64229.57754,9521323.12852422
2025-07-08 11:15:00+08:00,148.357,148.755,148.296,148.673,39653.18302,5891484.40357302
2025-07-08 11:30:00+08:00,148.673,148.914,148.55,148.803,30303.76912,4506217.54050974
2025-07-08 11:45:00+08:00,148.803,148.853,148.543,148.553,27026.08438,4017076.6407023
2025-07-08 12:00:00+08:00,148.553,148.584,148.201,148.361,25993.07094,3856945.73189306
2025-07-08 12:15:00+08:00,148.361,148.463,148.143,148.45,14154.523,2099137.2481742
2025-07-08 12:30:00+08:00,148.45,148.977,148.45,148.873,70773.7072,10533509.78363794
2025-07-08 12:45:00+08:00,148.873,149.024,148.745,148.973,20475.09362,3048273.68472348
2025-07-08 13:00:00+08:00,148.973,149.013,148.619,148.671,23212.03736,3453740.58418048
2025-07-08 13:15:00+08:00,148.671,149.06,148.542,149.052,73183.45668,10887366.94187378
2025-07-08 13:30:00+08:00,149.052,149.226,148.817,149.226,24768.7115,3691360.74130542
2025-07-08 13:45:00+08:00,149.226,149.3,149.062,149.188,100825.00934,15048293.4640783
2025-07-08 14:00:00+08:00,149.188,149.514,149.136,149.473,100189.38458,14962960.36435346
2025-07-08 14:15:00+08:00,149.473,149.514,148.946,149.107,65339.02952,9747689.92755998
2025-07-08 14:30:00+08:00,149.107,149.352,148.976,149.303,35023.93922,5223136.51213424
2025-07-08 14:45:00+08:00,149.303,149.545,149.165,149.195,36782.48026,5495169.14700948
2025-07-08 15:00:00+08:00,149.195,149.205,148.864,148.916,56188.998,8374728.63877416
2025-07-08 15:15:00+08:00,148.916,149.052,148.778,149.018,66428.78168,9894479.62271754
2025-07-08 15:30:00+08:00,149.018,149.334,148.962,149.209,67529.08706,10075295.05656528
2025-07-08 15:45:00+08:00,149.209,149.667,149.178,149.571,75488.01342,11284315.97866058
2025-07-08 16:00:00+08:00,149.571,150.176,149.445,150.088,94582.86694,14172741.97221964
2025-07-08 16:15:00+08:00,150.088,150.139,149.75,149.865,67701.91052,10153179.6043595
2025-07-08 16:30:00+08:00,149.865,149.985,149.51,149.586,87780.57384,13142302.57364534
2025-07-08 16:45:00+08:00,149.586,149.863,149.586,149.8,40666.87806,6090851.34899282
2025-07-08 17:00:00+08:00,149.8,150.185,149.584,150.129,59890.96314,8978922.94191794
2025-07-08 17:15:00+08:00,150.129,150.349,149.859,150.306,92163.2934,13842160.91225018
2025-07-08 17:30:00+08:00,150.306,150.451,150.051,150.45,50672.99144,7609791.38700752
2025-07-08 17:45:00+08:00,150.45,150.451,150.095,150.096,63724.77712,9575532.0760804
2025-07-08 18:00:00+08:00,150.096,150.588,150.095,150.403,130891.24374,19692820.92440282
2025-07-08 18:15:00+08:00,150.403,151.072,150.403,150.829,245605.07454,37035708.50751006
2025-07-08 18:30:00+08:00,150.829,151.243,150.767,151.173,166964.74558,25230628.79852164
2025-07-08 18:45:00+08:00,151.173,151.214,150.832,151.015,48294.72558,7292455.63766604
2025-07-08 19:00:00+08:00,151.015,151.501,150.942,151.197,174529.89642,26394370.3582974
2025-07-08 19:15:00+08:00,151.197,151.252,150.881,151.223,84340.23472,12745465.90510492
2025-07-08 19:30:00+08:00,151.223,151.545,151.044,151.431,102872.5454,15564070.24364818
