timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:20:00+08:00,183.184,183.475,183.02,183.1,10260.4,1880138.3198
2025-08-19 04:25:00+08:00,183.1,183.5,183.055,183.5,12847.8,2355834.7252
2025-08-19 04:30:00+08:00,183.5,183.593,183.117,183.178,13868.6,2543631.1566
2025-08-19 04:35:00+08:00,183.178,183.272,182.27,182.558,47257.4,8631636.0002
2025-08-19 04:40:00+08:00,182.558,182.736,181.945,182.553,48589.4,8852310.7832
2025-08-19 04:45:00+08:00,182.553,182.99,182.358,182.942,16425.8,3001109.5676
2025-08-19 04:50:00+08:00,182.942,182.988,182.646,182.954,7499.8,1371122.1864
2025-08-19 04:55:00+08:00,182.954,183.244,182.905,182.907,8445,1545932.0844
2025-08-19 05:00:00+08:00,182.907,183.126,182.906,183.04,4426.6,810104.5516
2025-08-19 05:05:00+08:00,183.04,183.068,182.584,182.745,6844.4,1251027.2504
2025-08-19 05:10:00+08:00,182.745,183.384,182.627,183.384,10465.8,1913919.5236
2025-08-19 05:15:00+08:00,183.384,183.578,183.097,183.44,8035,1473653.3826
2025-08-19 05:20:00+08:00,183.44,183.6,183.267,183.472,4893.6,897705.976
2025-08-19 05:25:00+08:00,183.472,183.66,183.425,183.54,12420,2280010.9292
2025-08-19 05:30:00+08:00,183.54,183.676,183.21,183.446,5765.6,1057803.4018
2025-08-19 05:35:00+08:00,183.446,183.446,182.939,183.31,10227.2,1872616.8722
2025-08-19 05:40:00+08:00,183.31,183.39,182.955,182.955,14985.4,2745682.142
2025-08-19 05:45:00+08:00,182.955,183.187,182.877,183.187,6032.2,1103949.5326
2025-08-19 05:50:00+08:00,183.187,183.575,183.137,183.575,6935.6,1271953.4186
2025-08-19 05:55:00+08:00,183.575,184.086,183.575,183.695,19726.2,3627884.8244
2025-08-19 06:00:00+08:00,183.695,184.289,183.666,184.289,22527.2,4145031.0024
2025-08-19 06:05:00+08:00,184.289,184.803,184.24,184.706,45251.2,8353025.7454
2025-08-19 06:10:00+08:00,184.706,184.745,184.403,184.536,10898,2011471.8506
2025-08-19 06:15:00+08:00,184.536,184.767,184.419,184.605,19348.6,3572665.7282
2025-08-19 06:20:00+08:00,184.605,184.917,184.551,184.863,12233,2260274.937
2025-08-19 06:25:00+08:00,184.863,184.91,184.652,184.81,28224.6,5216143.0852
2025-08-19 06:30:00+08:00,184.81,184.88,184.61,184.804,14925.8,2757506.0098
2025-08-19 06:35:00+08:00,184.804,184.85,184.544,184.563,10167.6,1877629.886
2025-08-19 06:40:00+08:00,184.563,184.563,184.197,184.297,17647.2,3253683.734
2025-08-19 06:45:00+08:00,184.297,184.493,184.073,184.267,15679,2888531.994
