timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:20:00+08:00,4354.13,4358.69,4345.86,4348.3,3055.66,13298539.386
2025-08-19 04:25:00+08:00,4348.3,4355.25,4346.13,4355.25,1483.98,6455032.6656
2025-08-19 04:30:00+08:00,4355.25,4356.83,4344.56,4346.65,3358.68,14605661.9602
2025-08-19 04:35:00+08:00,4346.65,4347.54,4326,4331.15,19771.4,85706069.8278
2025-08-19 04:40:00+08:00,4331.15,4337,4316.09,4330.55,11655.32,50409323.3432
2025-08-19 04:45:00+08:00,4330.55,4338.91,4324.31,4337.11,4119.7,17842758.7768
2025-08-19 04:50:00+08:00,4337.11,4339.22,4330.56,4335.51,2253.24,9768796.6126
2025-08-19 04:55:00+08:00,4335.51,4340.96,4330.55,4330.55,3150.18,13659723.6584
2025-08-19 05:00:00+08:00,4330.55,4340.91,4330.55,4340.62,1255.38,5443439.8756
2025-08-19 05:05:00+08:00,4340.62,4341.22,4328.16,4331.22,2763.24,11977298.9694
2025-08-19 05:10:00+08:00,4331.22,4347.62,4328.27,4346.77,9120.46,39549848.345
2025-08-19 05:15:00+08:00,4346.77,4353.48,4343.03,4349.89,3901.16,16965310.3782
2025-08-19 05:20:00+08:00,4349.89,4352.83,4345.3,4352.74,3796.16,16509579.3028
2025-08-19 05:25:00+08:00,4352.74,4357.34,4350.77,4350.84,2222.84,9676371.9896
2025-08-19 05:30:00+08:00,4350.84,4355.32,4343.18,4349.55,1735.7,7546012.8446
2025-08-19 05:35:00+08:00,4349.55,4349.63,4331.91,4340.04,3606.96,15649852.1238
2025-08-19 05:40:00+08:00,4340.04,4341.53,4324.24,4327.55,8652.14,37480589.6782
2025-08-19 05:45:00+08:00,4327.55,4339.34,4325.63,4337.62,7518.44,32592753.4176
2025-08-19 05:50:00+08:00,4337.62,4345,4335,4344.54,6099.5,26473197.9684
2025-08-19 05:55:00+08:00,4344.54,4360.74,4343.89,4351.65,6856.02,29844325.1476
2025-08-19 06:00:00+08:00,4351.65,4373.77,4351.65,4373.6,16972.26,74085704.795
2025-08-19 06:05:00+08:00,4373.6,4375.51,4369.25,4375,6603.08,28874603.303
2025-08-19 06:10:00+08:00,4375,4377.49,4370.2,4373.97,4377.82,19149448.4852
2025-08-19 06:15:00+08:00,4373.97,4378.98,4365.13,4370.21,8220.74,35930500.2252
2025-08-19 06:20:00+08:00,4370.21,4384.02,4368.92,4380.24,4909.74,21496339.05
2025-08-19 06:25:00+08:00,4380.24,4385.92,4377.55,4381.09,4101.84,17972534.8932
2025-08-19 06:30:00+08:00,4381.09,4383.2,4374.85,4376,5581.66,24439580.6282
2025-08-19 06:35:00+08:00,4376,4377.32,4362.82,4364.44,7941.4,34682875.852
2025-08-19 06:40:00+08:00,4364.44,4365.19,4357.94,4360.4,4181.12,18234678.5938
2025-08-19 06:45:00+08:00,4360.4,4364.88,4350.16,4354,5862.74,25536298.936
