timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:16:00+08:00,4363.41,4364.38,4359.92,4360.32,259.4,1131114.7482
2025-08-19 04:17:00+08:00,4360.32,4362.16,4359.55,4360.08,67.7,295219.0498
2025-08-19 04:18:00+08:00,4360.08,4361.38,4357.13,4357.29,609.78,2658468.1392
2025-08-19 04:19:00+08:00,4357.29,4359.12,4354.13,4354.13,579.38,2524425.0842
2025-08-19 04:20:00+08:00,4354.13,4355.68,4352.05,4355.68,1461.96,6364699.6852
2025-08-19 04:21:00+08:00,4355.68,4358.69,4355,4357.11,108.66,473421.7804
2025-08-19 04:22:00+08:00,4357.11,4357.35,4352.42,4353.55,426.14,1855919.8064
2025-08-19 04:23:00+08:00,4353.55,4354.45,4348.25,4348.25,326.7,1421392.8404
2025-08-19 04:24:00+08:00,4348.25,4348.3,4345.86,4348.3,732.2,3183105.2736
2025-08-19 04:25:00+08:00,4348.3,4350.5,4346.13,4349.84,386.58,1680774.3832
2025-08-19 04:26:00+08:00,4349.84,4351.37,4348.7,4350.38,367.22,1597212.8426
2025-08-19 04:27:00+08:00,4350.38,4351.06,4348.44,4349.61,366.76,1595337.0342
2025-08-19 04:28:00+08:00,4349.61,4352.98,4349.53,4352.98,160.74,699489.2636
2025-08-19 04:29:00+08:00,4352.98,4355.25,4351.32,4355.25,202.68,882219.142
2025-08-19 04:30:00+08:00,4355.25,4356.83,4354.04,4356.72,197.42,859853.3778
2025-08-19 04:31:00+08:00,4356.72,4356.72,4349.01,4351.2,503.46,2191902.6672
2025-08-19 04:32:00+08:00,4351.2,4354.09,4350.53,4350.53,40.94,178167.4834
2025-08-19 04:33:00+08:00,4350.53,4351.91,4347.55,4347.55,156.96,682642.2354
2025-08-19 04:34:00+08:00,4347.55,4348.78,4344.56,4346.65,2459.9,10693096.1964
2025-08-19 04:35:00+08:00,4346.65,4346.94,4343.21,4346,394.94,1715896.4358
2025-08-19 04:36:00+08:00,4346,4347.54,4342.63,4343.13,353.08,1533977.1508
2025-08-19 04:37:00+08:00,4343.13,4345.01,4333.4,4336.24,9921.94,43041285.0134
2025-08-19 04:38:00+08:00,4336.24,4339.33,4326,4327.38,6332.4,27429547.3806
2025-08-19 04:39:00+08:00,4327.38,4332.32,4326.34,4331.15,2769.04,11985363.8472
2025-08-19 04:40:00+08:00,4331.15,4332.57,4325.02,4325.03,1081.42,4682104.875
2025-08-19 04:41:00+08:00,4325.03,4328.64,4316.09,4328.31,8500.66,36745124.9586
2025-08-19 04:42:00+08:00,4328.31,4335,4328.3,4335,1201,5202132.2072
2025-08-19 04:43:00+08:00,4335,4335.47,4331.59,4334.09,578.4,2506500.1862
2025-08-19 04:44:00+08:00,4334.09,4337,4330.44,4330.55,293.84,1273461.1162
2025-08-19 04:45:00+08:00,4330.55,4334.5,4324.31,4325.48,2051.3,8879025.8142
2025-08-19 04:46:00+08:00,4325.48,4329.78,4324.33,4327.83,271.46,1174804.461
2025-08-19 04:47:00+08:00,4327.83,4332.37,4326.96,4330.37,358.26,1551235.3588
2025-08-19 04:48:00+08:00,4330.37,4337.06,4330.37,4335.27,944.72,4094957.9912
2025-08-19 04:49:00+08:00,4335.27,4338.91,4334.19,4337.11,493.96,2142735.1516
2025-08-19 04:50:00+08:00,4337.11,4338.98,4336.21,4338.98,223.02,967437.7854
2025-08-19 04:51:00+08:00,4338.98,4339.22,4335.61,4339.2,328.54,1424907.2096
2025-08-19 04:52:00+08:00,4339.2,4339.2,4333.26,4335.22,880.96,3819303.4914
2025-08-19 04:53:00+08:00,4335.22,4335.22,4330.56,4333.97,269.3,1166741.304
2025-08-19 04:54:00+08:00,4333.97,4336.41,4331.68,4335.51,551.42,2390406.8222
2025-08-19 04:55:00+08:00,4335.51,4338.34,4333.57,4338.3,474.2,2055767.4124
2025-08-19 04:56:00+08:00,4338.3,4340.96,4337.23,4337.23,779.6,3383222.7792
2025-08-19 04:57:00+08:00,4337.23,4338.67,4334.86,4337.74,264.7,1148137.6968
2025-08-19 04:58:00+08:00,4337.74,4339.03,4334.78,4335.05,666.96,2892817.3852
2025-08-19 04:59:00+08:00,4335.05,4335.82,4330.55,4330.55,964.72,4179778.3848
2025-08-19 05:00:00+08:00,4330.55,4335.73,4330.55,4335.73,340.02,1473121.2108
2025-08-19 05:01:00+08:00,4335.73,4336.82,4332.43,4332.44,49.94,216487.6262
2025-08-19 05:02:00+08:00,4332.44,4336.83,4332.44,4335.12,285.42,1237533.5434
2025-08-19 05:03:00+08:00,4335.12,4339.04,4335.12,4339.04,397.3,1723530.1404
2025-08-19 05:04:00+08:00,4339.04,4340.91,4337.34,4340.62,182.7,792767.3548
2025-08-19 05:05:00+08:00,4340.62,4341,4338.93,4340.26,147.98,642241.224
2025-08-19 05:06:00+08:00,4340.26,4341.22,4336.8,4336.96,746.3,3237572.2976
2025-08-19 05:07:00+08:00,4336.96,4336.96,4332.7,4333.82,557.74,2418124.2308
2025-08-19 05:08:00+08:00,4333.82,4334.99,4329.46,4329.46,819.5,3550409.9486
2025-08-19 05:09:00+08:00,4329.46,4331.22,4328.16,4331.22,491.72,2128951.2684
2025-08-19 05:10:00+08:00,4331.22,4332.01,4330.03,4330.19,1732.5,7503230.958
2025-08-19 05:11:00+08:00,4330.19,4333.52,4328.27,4333.52,1480.56,6410301.1134
2025-08-19 05:12:00+08:00,4333.52,4337.73,4333.52,4334.44,2177.22,9440736.2252
2025-08-19 05:13:00+08:00,4334.44,4339.19,4334.44,4338.46,591.52,2565967.5276
2025-08-19 05:14:00+08:00,4338.46,4347.62,4338.46,4346.77,3138.66,13629612.5208
2025-08-19 05:15:00+08:00,4346.77,4350.36,4345.88,4346.28,940.18,4088273.6466
2025-08-19 05:16:00+08:00,4346.28,4346.6,4343.65,4345.48,456.16,1982040.2802
2025-08-19 05:17:00+08:00,4345.48,4345.48,4343.03,4345.01,104.5,453955.0094
2025-08-19 05:18:00+08:00,4345.01,4348,4345.01,4347.99,271.68,1180987.4388
2025-08-19 05:19:00+08:00,4347.99,4353.48,4347.61,4349.89,2128.64,9260054.0032
2025-08-19 05:20:00+08:00,4349.89,4349.89,4346.27,4347.6,517.08,2248304.2128
2025-08-19 05:21:00+08:00,4347.6,4349.59,4345.3,4347.28,1250.2,5435011.7998
2025-08-19 05:22:00+08:00,4347.28,4349.97,4346.56,4349.97,628.66,2733320.7986
2025-08-19 05:23:00+08:00,4349.97,4352.48,4348.27,4352.48,309,1343839.5196
2025-08-19 05:24:00+08:00,4352.48,4352.83,4350.92,4352.74,1091.22,4749102.972
2025-08-19 05:25:00+08:00,4352.74,4354.3,4352.03,4352.04,792.66,3450894.8432
2025-08-19 05:26:00+08:00,4352.04,4354.88,4352.04,4354.88,246.52,1073415.053
2025-08-19 05:27:00+08:00,4354.88,4357.34,4353.58,4356.45,202.58,882399.163
2025-08-19 05:28:00+08:00,4356.45,4356.45,4352.98,4353.2,192.6,838592.2778
2025-08-19 05:29:00+08:00,4353.2,4353.84,4350.77,4350.84,788.48,3431070.6526
2025-08-19 05:30:00+08:00,4350.84,4355.32,4350.84,4350.84,203.02,883705.801
2025-08-19 05:31:00+08:00,4350.84,4350.84,4345.68,4347.01,704.08,3061449.6592
2025-08-19 05:32:00+08:00,4347.01,4347.01,4345.15,4345.24,363.06,1577940.3178
2025-08-19 05:33:00+08:00,4345.24,4346.28,4343.18,4346.28,364.3,1582748.3954
2025-08-19 05:34:00+08:00,4346.28,4349.55,4345.91,4349.55,101.24,440168.6712
2025-08-19 05:35:00+08:00,4349.55,4349.63,4343.34,4343.34,596.3,2591888.6644
2025-08-19 05:36:00+08:00,4343.34,4343.35,4335.07,4335.57,1678.96,7283821.8274
