timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:30:00+08:00,0.22412,0.22429,0.22367,0.22376,1297762,290730.98742
2025-08-19 04:35:00+08:00,0.22376,0.22377,0.22243,0.2228,6880218,1534194.04562
2025-08-19 04:40:00+08:00,0.2228,0.22305,0.222,0.22289,5164636,1148192.5462
2025-08-19 04:45:00+08:00,0.22289,0.22359,0.22265,0.22346,824386,184025.24078
2025-08-19 04:50:00+08:00,0.22346,0.22377,0.22326,0.22377,1864288,416560.44212
2025-08-19 04:55:00+08:00,0.22377,0.22412,0.22372,0.22376,2181398,488343.60956
2025-08-19 05:00:00+08:00,0.22376,0.2241,0.22369,0.22407,953628,213571.66124
2025-08-19 05:05:00+08:00,0.22407,0.22413,0.22363,0.22378,1723298,385837.27182
2025-08-19 05:10:00+08:00,0.22378,0.22465,0.22372,0.22458,4052396,908364.65038
2025-08-19 05:15:00+08:00,0.22458,0.22486,0.22428,0.22475,4558854,1024122.2589
2025-08-19 05:20:00+08:00,0.22475,0.22475,0.2244,0.2247,2061754,463042.2432
2025-08-19 05:25:00+08:00,0.2247,0.2251,0.22458,0.22498,704846,158472.70592
2025-08-19 05:30:00+08:00,0.22498,0.22509,0.22457,0.22476,975668,219292.50362
2025-08-19 05:35:00+08:00,0.22476,0.22477,0.22417,0.22456,1570606,352388.30728
2025-08-19 05:40:00+08:00,0.22456,0.22461,0.22406,0.22407,3053706,684513.40216
2025-08-19 05:45:00+08:00,0.22407,0.22434,0.22404,0.22434,1433384,321343.13106
2025-08-19 05:50:00+08:00,0.22434,0.2247,0.2243,0.2247,1158258,259885.88272
2025-08-19 05:55:00+08:00,0.2247,0.22546,0.22469,0.22496,4490992,1011188.46016
2025-08-19 06:00:00+08:00,0.22496,0.226,0.22487,0.22598,4849326,1093331.41996
2025-08-19 06:05:00+08:00,0.22598,0.22647,0.22587,0.22645,7014948,1586428.17876
2025-08-19 06:10:00+08:00,0.22645,0.22654,0.22627,0.22647,2563694,580432.76114
2025-08-19 06:15:00+08:00,0.22647,0.22675,0.22618,0.22649,5298454,1200063.28456
2025-08-19 06:20:00+08:00,0.22649,0.22696,0.22649,0.22682,5991662,1359269.37988
2025-08-19 06:25:00+08:00,0.22682,0.22684,0.22663,0.22668,2549482,577979.5921
2025-08-19 06:30:00+08:00,0.22668,0.22683,0.22642,0.22675,2112344,478663.84694
2025-08-19 06:35:00+08:00,0.22675,0.2268,0.2262,0.22626,4653766,1053864.22394
2025-08-19 06:40:00+08:00,0.22626,0.22631,0.22584,0.22605,4653806,1052149.63136
2025-08-19 06:45:00+08:00,0.22605,0.22627,0.22547,0.22568,18474946,4170775.63056
2025-08-19 06:50:00+08:00,0.22568,0.22569,0.22505,0.22505,4478238,1009696.0275
2025-08-19 06:55:00+08:00,0.22505,0.22505,0.22438,0.2246,8193022,1841083.8789
2025-08-19 07:00:00+08:00,0.2246,0.22508,0.22451,0.22495,4692180,1054696.00362
2025-08-19 07:05:00+08:00,0.22495,0.22512,0.22465,0.22478,1428930,321309.9132
2025-08-19 07:10:00+08:00,0.22478,0.22482,0.22439,0.2244,2238898,502901.43364
2025-08-19 07:15:00+08:00,0.2244,0.22444,0.22373,0.22379,13360664,2992501.43504
2025-08-19 07:20:00+08:00,0.22379,0.22397,0.22346,0.22376,10852062,2427440.17336
2025-08-19 07:25:00+08:00,0.22376,0.22397,0.22348,0.22358,1111808,248793.09786
2025-08-19 07:30:00+08:00,0.22358,0.22384,0.22304,0.22307,2221606,496246.28012
2025-08-19 07:35:00+08:00,0.22307,0.22324,0.22238,0.22248,4600942,1024967.11976
2025-08-19 07:40:00+08:00,0.22248,0.22266,0.22217,0.22241,3817424,848790.8774
2025-08-19 07:45:00+08:00,0.22241,0.22245,0.22173,0.22186,4399374,976572.30922
2025-08-19 07:50:00+08:00,0.22186,0.22255,0.2218,0.22242,1759822,391200.54206
2025-08-19 07:55:00+08:00,0.22242,0.22261,0.2222,0.22261,2378160,528913.76262
2025-08-19 08:00:00+08:00,0.22261,0.22297,0.22228,0.22279,16186612,3603936.98586
2025-08-19 08:05:00+08:00,0.22279,0.22313,0.22277,0.22313,1183532,263938.54984
2025-08-19 08:10:00+08:00,0.22313,0.22329,0.22298,0.2232,1381296,308250.4018
2025-08-19 08:15:00+08:00,0.2232,0.22346,0.22285,0.22327,9112486,2032749.33606
2025-08-19 08:20:00+08:00,0.22327,0.22328,0.22169,0.22237,13082694,2907365.35144
