timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:20:00+08:00,3.0678,3.0737,3.0668,3.0737,321556,987532.0172
2025-08-19 04:25:00+08:00,3.0737,3.0756,3.0711,3.0752,351084,1079254.8722
2025-08-19 04:30:00+08:00,3.0752,3.0772,3.0641,3.0648,774258,2376977.4826
2025-08-19 04:35:00+08:00,3.0648,3.0677,3.051,3.0568,1799560,5502537.4142
2025-08-19 04:40:00+08:00,3.0568,3.0614,3.0505,3.0592,621050,1898062.0758
2025-08-19 04:45:00+08:00,3.0592,3.0683,3.0556,3.0675,998860,3058936.9306
2025-08-19 04:50:00+08:00,3.0675,3.0724,3.0662,3.0722,507234,1556555.2758
2025-08-19 04:55:00+08:00,3.0722,3.0794,3.0714,3.0787,636244,1957103.745
2025-08-19 05:00:00+08:00,3.0787,3.0836,3.0766,3.0801,1005312,3097081.222
2025-08-19 05:05:00+08:00,3.0801,3.0806,3.072,3.0732,788710,2425358.2826
2025-08-19 05:10:00+08:00,3.0732,3.0897,3.0728,3.0892,890604,2745196.615
2025-08-19 05:15:00+08:00,3.0892,3.0908,3.0851,3.0873,872416,2693800.6516
2025-08-19 05:20:00+08:00,3.0873,3.0935,3.0836,3.0929,761356,2352255.91
2025-08-19 05:25:00+08:00,3.0929,3.0944,3.0901,3.0932,1095984,3389558.3874
2025-08-19 05:30:00+08:00,3.0932,3.0948,3.0859,3.088,596316,1843222.923
2025-08-19 05:35:00+08:00,3.088,3.088,3.0788,3.0851,1684412,5195898.6102
2025-08-19 05:40:00+08:00,3.0851,3.0853,3.0715,3.0715,532028,1637158.7394
2025-08-19 05:45:00+08:00,3.0715,3.0777,3.0676,3.0774,550238,1690526.884
2025-08-19 05:50:00+08:00,3.0774,3.0779,3.0744,3.0761,258012,793750.301
2025-08-19 05:55:00+08:00,3.0761,3.0873,3.076,3.0774,564864,1740492.1758
2025-08-19 06:00:00+08:00,3.0774,3.0891,3.0774,3.089,799520,2466468.8448
2025-08-19 06:05:00+08:00,3.089,3.0893,3.0822,3.0864,619502,1911553.8082
2025-08-19 06:10:00+08:00,3.0864,3.0879,3.083,3.0835,317648,980243.048
2025-08-19 06:15:00+08:00,3.0835,3.0878,3.0832,3.0859,1043406,3219906.2288
2025-08-19 06:20:00+08:00,3.0859,3.0917,3.0859,3.0863,381058,1177414.8674
