timestamp,open,high,low,close,volume,Denominated_Coin_Volume
2025-08-19 04:16:00+08:00,3.075,3.075,3.0733,3.074,59552,183076.0356
2025-08-19 04:17:00+08:00,3.074,3.0746,3.0714,3.0746,92134,283085.2466
2025-08-19 04:18:00+08:00,3.0746,3.0746,3.0695,3.0695,87182,267692.503
2025-08-19 04:19:00+08:00,3.0695,3.071,3.0676,3.0678,213374,654763.6926
2025-08-19 04:20:00+08:00,3.0678,3.0705,3.0668,3.0705,108498,332969.531
2025-08-19 04:21:00+08:00,3.0705,3.0727,3.0705,3.0727,92976,285611.2366
2025-08-19 04:22:00+08:00,3.0727,3.0728,3.0704,3.0722,26254,80651.4818
2025-08-19 04:23:00+08:00,3.0722,3.0736,3.0712,3.0712,61798,189908.3992
2025-08-19 04:24:00+08:00,3.0712,3.0737,3.07,3.0737,32030,98391.3686
2025-08-19 04:25:00+08:00,3.0737,3.0739,3.072,3.0727,37768,116073.3662
2025-08-19 04:26:00+08:00,3.0727,3.0733,3.0711,3.072,54960,168824.871
2025-08-19 04:27:00+08:00,3.072,3.0739,3.0718,3.0738,15160,46587.2768
2025-08-19 04:28:00+08:00,3.0738,3.0756,3.0737,3.0753,210704,647870.3082
2025-08-19 04:29:00+08:00,3.0753,3.0753,3.0739,3.0752,32492,99899.05
2025-08-19 04:30:00+08:00,3.0752,3.0772,3.0747,3.0761,17200,52900.778
2025-08-19 04:31:00+08:00,3.0761,3.0761,3.0711,3.0711,230550,708687.1808
2025-08-19 04:32:00+08:00,3.0711,3.0731,3.0699,3.0704,90248,277202.9096
2025-08-19 04:33:00+08:00,3.0704,3.0705,3.0679,3.0679,295990,908216.1994
2025-08-19 04:34:00+08:00,3.0679,3.0679,3.0641,3.0648,140270,429970.4148
2025-08-19 04:35:00+08:00,3.0648,3.0652,3.0617,3.065,74736,228877.5616
2025-08-19 04:36:00+08:00,3.065,3.0677,3.0634,3.0638,112316,344471.5052
2025-08-19 04:37:00+08:00,3.0638,3.0669,3.06,3.0608,168136,514889.581
2025-08-19 04:38:00+08:00,3.0608,3.0638,3.052,3.052,1024010,3130054.5634
2025-08-19 04:39:00+08:00,3.052,3.0577,3.051,3.0568,420362,1284244.203
2025-08-19 04:40:00+08:00,3.0568,3.0574,3.0549,3.0549,77182,235857.2266
2025-08-19 04:41:00+08:00,3.0549,3.0571,3.0505,3.057,344768,1052914.0612
2025-08-19 04:42:00+08:00,3.057,3.0614,3.0569,3.0605,115644,353904.3544
2025-08-19 04:43:00+08:00,3.0605,3.061,3.058,3.061,58100,177783.5398
2025-08-19 04:44:00+08:00,3.061,3.0611,3.0592,3.0592,25356,77602.8938
2025-08-19 04:45:00+08:00,3.0592,3.0625,3.0556,3.0559,87776,268427.8688
2025-08-19 04:46:00+08:00,3.0559,3.0593,3.0559,3.059,52896,161710.4864
2025-08-19 04:47:00+08:00,3.059,3.0616,3.0578,3.06,198578,607834.3202
2025-08-19 04:48:00+08:00,3.06,3.0669,3.06,3.0661,527550,1616045.3902
2025-08-19 04:49:00+08:00,3.0661,3.0683,3.0647,3.0675,132060,404918.865
2025-08-19 04:50:00+08:00,3.0675,3.07,3.0673,3.0696,104734,321417.9444
2025-08-19 04:51:00+08:00,3.0696,3.07,3.0662,3.0696,185836,570098.4592
2025-08-19 04:52:00+08:00,3.0696,3.0696,3.0672,3.0689,50444,154766.6698
2025-08-19 04:53:00+08:00,3.0689,3.069,3.0667,3.0687,64656,198395.1678
2025-08-19 04:54:00+08:00,3.0687,3.0724,3.0687,3.0722,101564,311877.0346
2025-08-19 04:55:00+08:00,3.0722,3.0746,3.0714,3.0743,104454,321080.1084
2025-08-19 04:56:00+08:00,3.0743,3.0783,3.0738,3.0769,141494,435317.7778
2025-08-19 04:57:00+08:00,3.0769,3.0776,3.0746,3.0766,219614,675613.0126
2025-08-19 04:58:00+08:00,3.0766,3.0775,3.075,3.0757,85932,264303.0708
2025-08-19 04:59:00+08:00,3.0757,3.0794,3.0747,3.0787,84750,260789.7754
2025-08-19 05:00:00+08:00,3.0787,3.0795,3.0766,3.0776,226590,697571.5104
2025-08-19 05:01:00+08:00,3.0776,3.0798,3.0768,3.0787,103612,319013.447
2025-08-19 05:02:00+08:00,3.0787,3.0822,3.0787,3.0822,138332,426157.8712
2025-08-19 05:03:00+08:00,3.0822,3.0836,3.0809,3.0831,319606,985371.3914
2025-08-19 05:04:00+08:00,3.0831,3.0831,3.079,3.0801,217172,668967.002
2025-08-19 05:05:00+08:00,3.0801,3.0806,3.0786,3.0805,85430,263117.114
