BINANCE_KC_BTC_60_63745.7_KC_2_2_0.2_0.15_23.503795302395666_2350.3795302395665_1,2026-08-12 11:57:00,63758.15047135199,63758.311848156896,63758.060128391415,63757.81537337376,63759.2,63766.3,63745.6,63745.7,27.37063701420405,11.751897651197833,0.0010293478509504311,0.048
BINANCE_KC_ETH_60_1885.08_KC_2_1_0.262_0.15_0.8685700534261555_86.85700534261555_1,2026-08-12 11:57:00,1884.2984706923717,1884.3232534509386,1884.338040511316,1884.3527327784186,1885.11,1885.55,1885.07,1885.08,14.851719242554566,0.4342850267130777,0.0001747428125214055,0.167
OKX_KC_BTC_60_63750.1_KC_2_2_0.2_0.15_20.229151628971213_2022.9151628971213_1,2026-08-12 11:57:00,63759.658532959176,63759.772225375826,63759.578715962445,63759.391018616654,63760.5,63765.4,63750.0,63750.1,25.660118925747895,10.114575814485606,0.0994903693864721,219.24
OKX_KC_ETH_60_1885.27_KC_2_1_0.262_0.15_0.7883586405368446_78.83586405368446_1,2026-08-12 11:57:00,1884.3220462342128,1884.3491344275947,1884.3675674092265,1884.385437361519,1885.2,1885.69,1885.28,1885.27,16.56437941811093,0.3941793202684223,0.017388502525280774,112.14
BINANCE_KC_BTC_60_63749.7_KC_2_2_0.2_0.15_24.075223873824235_2407.5223873824234_1,2026-08-12 11:57:00,63758.15047135199,63758.311848156896,63758.060128391415,63757.89458129455,63759.2,63766.3,63745.6,63749.7,27.37063701420405,12.037611936912118,0.10655696040374438,4.97
BINANCE_KC_ETH_60_1885.07_KC_2_1_0.262_0.15_0.8685700534261555_86.85700534261555_1,2026-08-12 11:57:00,1884.2984706923717,1884.3232534509386,1884.338040511316,1884.3525347586167,1885.11,1885.55,1885.07,1885.07,14.851719242554566,0.4342850267130777,0.00015904735551955439,0.152
OKX_KC_BTC_60_63751.2_KC_2_2_0.2_0.15_20.38629448611386_2038.6294486113861_1,2026-08-12 11:57:00,63759.658532959176,63759.772225375826,63759.578715962445,63759.41280079487,63760.5,63765.4,63750.0,63751.2,25.660118925747895,10.19314724305693,0.10294302097927299,226.85
OKX_KC_ETH_60_1885.33_KC_2_1_0.262_0.15_0.7969300691082654_79.69300691082654_1,2026-08-12 11:57:00,1884.3220462342128,1884.3491344275947,1884.3675674092265,1884.3866254803308,1885.2,1885.69,1885.28,1885.33,16.564379418110928,0.3984650345541327,0.02351930064658662,151.68
BINANCE_KC_BTC_60_63775.3_KC_2_2_0.2_0.15_27.846652445253017_2784.6652445253017_1,2026-08-12 11:57:00,63758.15047135199,63758.311848156896,63758.060128391415,63758.40151198762,63759.2,63766.3,63745.6,63775.3,25.375680152683877,13.923326222626509,0.5820341870654607,27.174
OKX_KC_BTC_60_63777.0_KC_2_2_0.2_0.15_24.072008771828564_2407.2008771828564_1,2026-08-12 11:57:00,63759.658532959176,63759.772225375826,63759.578715962445,63759.92369188398,63760.5,63765.4,63750.0,63777.0,23.328916285462522,12.036004385914282,1.397930715902934,3088.88
BINANCE_KC_ETH_60_1886.44_KC_2_1_0.262_0.15_0.8223165099873493_82.23165099873493_1,2026-08-12 12:05:00,1884.5380006102505,1884.5788322813346,1884.623013820318,1884.6589937446681,1886.39,1886.6,1886.81,1886.44,22.634907329244314,0.41115825499367464,1.2735093692880723,1155.431
OKX_KC_ETH_60_1886.6_KC_2_1_0.262_0.15_0.8112738174516722_81.12738174516721_1,2026-08-12 12:05:00,1884.5829966147774,1884.6282838105244,1884.6762385865536,1884.7143328719683,1886.56,1886.87,1887.05,1886.6,31.31447483191347,0.4056369087258361,1.0331671263393127,6423.27
BINANCE_KC_ETH_60_1886.5_KC_2_1_0.262_0.15_0.8223165099873493_82.23165099873493_1,2026-08-12 12:05:00,1884.5380006102505,1884.5788322813346,1884.623013820318,1884.66018186348,1886.39,1886.6,1886.81,1886.5,22.634907329244314,0.41115825499367464,1.4214715269436355,1290.073
OKX_KC_ETH_60_1886.71_KC_2_1_0.262_0.15_0.8112738174516722_81.12738174516721_1,2026-08-12 12:05:00,1884.5829966147774,1884.6282838105244,1884.6762385865536,1884.7165110897902,1886.56,1886.87,1887.05,1886.71,31.31447483191347,0.4056369087258361,1.1162426422504939,6940.96
