2026-08-12 11:57:00,BINANCE_grid_fly_BTC_900_grid_fly_1_2_0.2_0_20.962472249930094_2096.2472249930092_1_63749.7
2026-08-12 11:57:00,BINANCE_grid_fly_ETH_900_grid_fly_1_1_0.2_0_0.7963565899446151_79.63565899446151_1_1885.07
2026-08-12 11:57:00,OKX_grid_fly_BTC_900_grid_fly_1_2_0.2_0_17.406354362743652_1740.6354362743652_1_63750.1
2026-08-12 11:57:00,OKX_grid_fly_ETH_900_grid_fly_1_1_0.2_0_0.7143072160624555_71.43072160624556_1_1885.27
2026-08-12 12:05:00,BINANCE_grid_fly_BTC_900_grid_fly_1_2_0.2_0_22.44517094575629_2244.517094575629_1_63799.2
2026-08-12 12:05:00,BINANCE_grid_fly_ETH_900_grid_fly_1_1_0.2_0_0.750965135608239_75.0965135608239_1_1886.45
2026-08-12 12:05:00,OKX_grid_fly_BTC_900_grid_fly_1_2_0.2_0_20.955450191300862_2095.545019130086_1_63798.6
2026-08-12 12:05:00,OKX_grid_fly_ETH_900_grid_fly_1_1_0.2_0_0.7855005045809397_78.55005045809396_1_1886.61
