GATE_kc_smart_XRP_kc_smart_2_1_10_0.435,2025-09-19T17:19:00,3.0394060003137926,3.0393685457112847,3.0392288101274145,3.0390962991951573,3.0401,3.0392,3.0386,3.0385,22.930068996232738,0.0013111787767334756
OKX_kc_smart_XRP_kc_smart_2_1_10_0.435,2025-09-19T17:19:00,3.0396136012780666,3.0396293101365996,3.0394603446572175,3.039340281992269,3.0405,3.0397,3.0387,3.0388,24.175128916316492,0.0012141968267876343
BITGET_kc_smart_XRP_kc_smart_2_1_10_0.435,2025-09-19T17:19:00,3.039531894868245,3.039544277619473,3.0393725907795686,3.0391957560923744,3.0397,3.0396,3.0386,3.0384,24.295186231435796,0.0012836989214583482
BITGET_kc_smart_DOGE_kc_smart_2_1_10_0.51,2025-09-19T17:19:00,0.2759673995083468,0.2759569632341019,0.2759484244642652,0.2759450745616715,0.27599,0.27591,0.27591,0.27593,13.698908486338345,0.00021485901426539274
BINANCE_kc_smart_XRP_kc_smart_2_1_10_0.435,2025-09-19T17:24:00,3.038823711731913,3.0389284914170194,3.0388324020684703,3.038662874419657,3.0388,3.0394,3.0384,3.0379,17.942955105561577,0.0012151572611403469
BINANCE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:25:00,4538.841025320577,4539.05356617138,4539.091099594765,4539.119990577535,4540.7,4540.01,4539.26,4539.25,21.950258804108316,1.476040507830929
GATE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:25:00,4539.305047058618,4539.54958395705,4539.576932328495,4539.599308268768,4541.05,4540.65,4539.7,4539.7,22.242625584172988,1.6092189383308928
BITGET_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:25:00,4538.690385938133,4538.875770313018,4538.949266619741,4538.122127234333,4540.65,4539.71,4539.28,4534.4,23.312762226704944,1.7294066745198517
OKX_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:25:00,4539.246579006041,4539.421746459488,4539.457792557762,4538.47455754726,4541.0,4540.21,4539.62,4534.05,20.72546931737786,1.8897188879075213
BITGET_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:26:00,243.83354040004446,243.80507850912727,243.74960968928593,243.5858624730521,243.733,243.677,243.5,242.849,21.318800922510704,0.17744604313429088
BITGET_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:27:00,116861.76986963305,116853.72080242704,116846.08065653121,116839.8114462528,116833.4,116817.5,116811.7,116811.6,30.27383490277555,11.683045156267204
BITGET_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:27:00,243.80507850912727,243.74960968928593,243.61240792759756,243.49051557712528,243.677,243.5,242.995,242.942,24.96119485935617,0.16862846862469882
BINANCE_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:26:00,243.7778890259533,243.75281829396175,243.694124058696,243.55701059347854,243.67,243.64,243.43,242.94,19.860738958878056,0.18868784398657507
GATE_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:28:00,116851.92977091612,116844.23344893137,116835.35464003474,116822.01743275569,116817.0,116809.6,116795.4,116762.0,30.54541702919239,18.035528454372038
OKX_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:28:00,116853.68572176233,116845.21559053281,116833.83093770866,116818.58894903434,116814.0,116807.1,116782.6,116750.0,30.61510043042304,17.656967278256154
BINANCE_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:28:00,116849.91000127865,116841.52636468253,116833.97611655842,116818.38045900234,116815.9,116803.8,116800.0,116748.2,30.82579366534198,16.78165500945102
BITGET_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:28:00,243.74960968928593,243.61240792759756,243.47797012257982,243.34233919120163,243.5,242.995,242.873,242.732,28.74827973492128,0.1779509249474229
BITGET_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:29:00,243.61240792759756,243.47797012257982,243.3456119184744,243.24822793329722,242.995,242.873,242.75,242.81,32.2197742041893,0.17352585887975083
OKX_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:29:00,243.56413009424608,243.43247007711042,243.30293006309032,243.2151245970739,242.97,242.84,242.72,242.82,28.38898474952241,0.18388035679448594
BINANCE_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:29:00,243.55882877529672,243.42267808887914,243.29310025453745,243.18344566280336,242.95,242.81,242.71,242.69,30.83786563145499,0.1796017468070354
BITGET_kc_smart_SOL_kc_smart_2_2_0.2_0.36,2025-09-19T17:29:00,243.61240792759756,243.47797012257982,243.3456119184744,243.25186429693358,242.995,242.873,242.75,242.83,32.2197742041893,0.1762401445940353
BINANCE_kc_smart_SOL_kc_smart_2_2_0.2_0.36,2025-09-19T17:29:00,243.55882877529672,243.42267808887914,243.29310025453745,243.20344566280338,242.95,242.81,242.71,242.8,30.529364063717903,0.1931731753784638
BITGET_kc_smart_ETH_kc_smart_2_2_10_0.304,2025-09-19T17:30:00,4535.910094189173,4534.206440700233,4533.385269663826,4532.973402452221,4530.03,4526.54,4529.69,4531.12,30.583616975922506,2.210370162734364
BINANCE_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:29:00,243.55882877529672,243.42267808887914,243.29310025453745,243.2107183900761,242.95,242.81,242.71,242.84,29.859378470644476,0.1981731753784633
GATE_kc_smart_XRP_kc_smart_2_2_10_0.435,2025-09-19T17:30:00,3.0367831760977984,3.0358044168072893,3.035130886478691,3.0346343616643834,3.0333,3.0314,3.0321,3.0324,30.286816694399594,0.0013886204038335139
GATE_kc_smart_ETH_kc_smart_2_2_10_0.304,2025-09-19T17:30:00,4536.450701478191,4534.759664845793,4533.92154396474,4533.226717789332,4530.4,4527.15,4530.15,4530.1,32.041497190927096,2.2591901853946306
OKX_kc_smart_XRP_kc_smart_2_2_10_0.435,2025-09-19T17:30:00,3.036967839752305,3.036010050706431,3.0354082233052617,3.0349703645224864,3.0334,3.0317,3.0327,3.033,30.79138056920051,0.001291533823502442
BINANCE_kc_smart_ETH_kc_smart_2_2_10_0.304,2025-09-19T17:30:00,4535.999873482031,4534.2671692125705,4533.4058657193755,4532.933890134034,4529.86,4526.47,4529.53,4530.81,30.558486819832424,2.2656538232684054
OKX_kc_smart_XRP_kc_smart_2_1_10_0.435,2025-09-19T17:30:00,3.036967839752305,3.036010050706431,3.0354082233052617,3.0351158190679413,3.0334,3.0317,3.0327,3.0338,29.843754561585808,0.0013486766806452926
OKX_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:31:00,243.30293006309032,243.2151245970739,243.16692012487863,243.12384373853706,242.72,242.82,242.95,242.93,29.959319777490308,0.17949742134684676
OKX_kc_smart_XRP_kc_smart_2_2_10_0.435,2025-09-19T17:31:00,3.036010050706431,3.0354082233052617,3.035097637249759,3.034607157749803,3.0317,3.0327,3.0337,3.0324,30.536544984048863,0.0013737712034563455
BINANCE_kc_smart_SOL_kc_smart_2_2_0.2_0.36,2025-09-19T17:31:00,243.29310025453745,243.20526384462156,243.16067041832673,243.11873034226733,242.71,242.81,242.96,242.93,31.91219949390234,0.18964931958653417
BINANCE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:31:00,4534.2671692125705,4533.4058657193755,4533.12843558858,4532.995992754292,4526.47,4529.53,4531.88,4532.4,29.916187729433428,2.238974468545123
OKX_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:31:00,243.30293006309032,243.2151245970739,243.16692012487863,243.13657101126432,242.72,242.82,242.95,243.0,29.959319777490308,0.18592599277542046
BITGET_kc_smart_XRP_kc_smart_2_2_10_0.435,2025-09-19T17:32:00,3.0352283496157018,3.03493228604921,3.0342536885857174,3.033880290661042,3.0326,3.0336,3.0312,3.0322,31.697805313494708,0.001450498361381183
GATE_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:32:00,243.26321761063838,243.21899622688593,243.18099691290666,243.14990656510545,242.88,243.02,243.01,243.01,30.660465385787006,0.17315471436420943
BITGET_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:32:00,4533.385269663826,4533.0915842704035,4532.931296221239,4533.132878726467,4529.69,4531.77,4532.21,4534.04,29.66158427592826,2.0915983254480723
OKX_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:32:00,243.2151245970739,243.16692012487863,243.1292982839916,243.1185167778113,242.82,242.95,242.96,243.07,30.317040332568283,0.18121699329146218
BITGET_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:32:00,243.25877338784267,243.21372368096218,243.17486482987815,243.16070758808212,242.868,243.011,243.0,243.097,34.134136014060104,0.17465963055558678
BITGET_kc_smart_SOL_kc_smart_2_2_0.2_0.36,2025-09-19T17:32:00,243.25877338784267,243.21372368096218,243.17486482987815,243.17507122444573,242.868,243.011,243.0,243.176,33.14098809367058,0.18280248769844423
OKX_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:32:00,243.2151245970739,243.16692012487863,243.1292982839916,243.12397132326583,242.82,242.95,242.96,243.1,29.117062480092887,0.1919312790057483
GATE_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:33:00,243.21899622688593,243.18099691290666,243.16445201965092,243.15455165244163,243.02,243.01,243.09,243.11,28.373599162910935,0.1774701939504413
GATE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:33:00,4533.653990516605,4533.489628604494,4533.855150676404,4534.145123280694,4532.45,4532.75,4535.5,4535.45,27.516946196888522,2.2097217753636467
BITGET_kc_smart_BTC_kc_smart_1_2_10_0.232,2025-09-19T17:33:00,116802.93560463772,116799.00185833995,116802.09242955086,116804.62107872343,116781.2,116781.3,116816.0,116816.0,40.39861281877358,17.02829362457825
OKX_kc_smart_BTC_kc_smart_1_2_10_0.232,2025-09-19T17:33:00,116803.56044597265,116799.91309215943,116803.27434813044,116806.04264847035,116783.4,116783.5,116818.4,116818.5,35.39551289254071,18.77531842905646
BINANCE_kc_smart_BTC_kc_smart_1_2_10_0.232,2025-09-19T17:32:00,116806.02202843993,116801.58165963266,116797.93044879036,116801.2703671921,116765.3,116781.6,116781.5,116816.3,39.13795294904445,20.32599322854539
GATE_kc_smart_BTC_kc_smart_1_2_10_0.232,2025-09-19T17:33:00,116803.4944647523,116799.91365297914,116802.27480698292,116804.18847844057,116785.0,116783.8,116812.9,116812.8,36.63669188839026,19.727330320184443
OKX_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:33:00,243.16692012487863,243.1292982839916,243.11124405053857,243.1037451322588,242.95,242.96,243.03,243.07,28.344993290811914,0.18179333050533852
BINANCE_kc_smart_ETH_kc_smart_1_1_10_0.304,2025-09-19T17:32:00,4533.4058657193755,4533.12843558858,4532.928720027019,4533.21804365847,4529.53,4531.88,4532.03,4534.52,28.65322746499153,2.2761905779347718
OKX_kc_smart_ETH_kc_smart_1_1_10_0.304,2025-09-19T17:33:00,4533.583822320929,4533.392218262578,4533.6827240330185,4534.227683299742,4532.35,4532.53,4534.99,4536.68,26.900755565953904,2.24188753940047
OKX_kc_smart_SOL_kc_smart_2_1_0.2_0.36,2025-09-19T17:33:00,243.16692012487863,243.1292982839916,243.11124405053857,243.1346542231679,242.95,242.96,243.03,243.24,28.11660648492152,0.19393618764819479
BITGET_kc_smart_ETH_kc_smart_1_1_10_0.304,2025-09-19T17:33:00,4533.0915842704035,4532.931296221239,4533.216515090104,4533.855330528267,4531.77,4532.21,4534.5,4536.73,27.006386073259346,2.1572494654670673
BINANCE_kc_smart_XRP_kc_smart_2_2_10_0.435,2025-09-19T17:33:00,3.0345505959325245,3.033850487581156,3.0333503989300366,3.0329230536700296,3.0332,3.0307,3.0311,3.031,34.36050122063917,0.0015071589086509162
GATE_kc_smart_ETH_kc_smart_1_1_10_0.304,2025-09-19T17:33:00,4533.653990516605,4533.489628604494,4533.855150676404,4534.145123280694,4532.45,4532.75,4535.5,4535.45,27.516946196888522,2.2097217753636467
BITGET_kc_smart_SOL_kc_smart_1_2_0.2_0.36,2025-09-19T17:34:00,243.17486482987815,243.15561667899118,243.18168637372005,243.19210703304367,243.0,243.069,243.299,243.239,30.94323287389531,0.17816132867876108
BINANCE_kc_smart_SOL_kc_smart_1_2_0.2_0.36,2025-09-19T17:33:00,243.16067041832673,243.12418488772187,243.11069672631788,243.13602459426005,242.96,242.96,243.05,243.25,30.39131718098753,0.1974745955327039
GATE_kc_smart_SOL_kc_smart_1_1_10_0.36,2025-09-19T17:34:00,243.18099691290666,243.16445201965092,243.19636983425983,243.213393500758,243.01,243.09,243.34,243.29,26.337266083167446,0.18362028213765483
OKX_kc_smart_SOL_kc_smart_1_1_0.2_0.36,2025-09-19T17:34:00,243.1292982839916,243.11124405053857,243.14010876862244,243.15463444705472,242.96,243.03,243.27,243.22,26.918649191173586,0.18569584771414088
BINANCE_kc_smart_SOL_kc_smart_1_1_0.2_0.36,2025-09-19T17:34:00,243.12418488772187,243.11069672631788,243.1414791397146,243.1521192961301,242.96,243.05,243.28,243.2,29.150946529585912,0.19112436932118512
BITGET_kc_smart_SOL_kc_smart_1_2_10_0.36,2025-09-19T17:35:00,243.15561667899118,243.18168637372005,243.1884706694073,243.18256691133325,243.069,243.299,243.219,243.156,30.131403566121207,0.17364980520170664
OKX_kc_smart_SOL_kc_smart_1_1_10_0.36,2025-09-19T17:35:00,243.11124405053857,243.14010876862244,243.14917990160018,243.1456926467638,243.03,243.27,243.19,243.13,26.198257666400607,0.18074818512231478
BITGET_kc_smart_SOL_kc_smart_1_2_0.2_0.36,2025-09-19T17:35:00,243.15561667899118,243.18168637372005,243.1884706694073,243.17583963860596,243.069,243.299,243.219,243.119,30.335814043868783,0.17629266234456423
OKX_kc_smart_SOL_kc_smart_1_1_0.2_0.36,2025-09-19T17:35:00,243.11124405053857,243.14010876862244,243.14917990160018,243.1366017376729,243.03,243.27,243.19,243.08,26.425425440237166,0.18360532797945708
BITGET_kc_smart_SOL_kc_smart_1_1_10_0.36,2025-09-19T17:36:00,243.18168637372005,243.1884706694073,243.17583963860596,243.1593233406776,243.299,243.219,243.119,243.085,29.977025858781825,0.16620032931995227
OKX_kc_smart_BTC_kc_smart_1_1_10_0.232,2025-09-19T17:36:00,116808.51537574307,116814.89439833524,116817.54996227426,116816.55906004258,116832.1,116843.6,116829.5,116812.1,29.375623606167746,18.716109023347105
OKX_kc_smart_SOL_kc_smart_1_1_10_0.36,2025-09-19T17:36:00,243.14010876862244,243.14917990160018,243.13841991949107,243.12416175231087,243.27,243.19,243.09,243.06,26.2812609306158,0.17533760047071986
OKX_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:41:00,116815.67086588874,116808.20343572713,116796.11190195856,116786.20064705699,116811.7,116774.6,116741.7,116741.6,31.841443839622755,17.753970941431103
BINANCE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:40:00,4534.911928496888,4534.6606687701815,4534.246001721058,4533.819455953592,4533.53,4533.53,4532.38,4531.9,21.32771643829647,1.7929551304668985
BITGET_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:41:00,4534.594303981628,4534.182612348605,4533.702137376131,4533.309021489561,4533.21,4532.33,4531.54,4531.54,22.485657801447605,1.6079422252632622
OKX_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:41:00,243.14687311893988,243.13107800640535,243.1108820052407,243.0979943679242,243.19,243.06,243.02,243.04,26.80837257331778,0.16669836649722397
GATE_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:41:00,243.19463575105522,243.1792474326815,243.15938426310302,243.1394962152661,243.23,243.11,243.07,243.05,19.534052676916644,0.16754461797122186
BITGET_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:41:00,116811.00821820582,116804.26126944112,116792.30467499729,116782.52200681595,116803.8,116773.9,116738.5,116738.5,37.5354035688059,16.847436203844836
GATE_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:41:00,4535.150809952702,4534.6870263249375,4534.189385174948,4533.791315143139,4534.15,4532.6,4531.95,4532.0,22.058644170768996,1.7809308925876768
OKX_kc_smart_ETH_kc_smart_2_1_10_0.304,2025-09-19T17:41:00,4534.8830870869415,4534.4207076165885,4533.9060335044815,4533.484936503666,4533.63,4532.34,4531.59,4531.59,23.306850661314712,1.7155246525478625
BINANCE_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:40:00,116810.39716319989,116809.14313352718,116801.88074561315,116795.9387918653,116803.5,116803.5,116769.2,116769.2,33.49898843349797,16.686741368925926
BINANCE_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:40:00,243.1348681535187,243.1448921256062,243.13127537549596,243.10922530722397,243.08,243.19,243.07,243.01,27.83925541280752,0.178405092989068
BITGET_kc_smart_SOL_kc_smart_2_2_10_0.36,2025-09-19T17:41:00,243.1842682919186,243.17003769338794,243.1494853854992,243.13248804268116,243.232,243.106,243.057,243.056,30.27006238219248,0.15567893111058587
GATE_kc_smart_BTC_kc_smart_2_2_10_0.232,2025-09-19T17:41:00,116812.66626161773,116803.99966859633,116791.47245612426,116781.2411004653,116803.3,116765.0,116735.1,116735.2,34.313409755495776,19.732200707520864
BITGET_kc_smart_SOL_kc_smart_2_1_10_0.36,2025-09-19T17:42:00,243.17003769338794,243.1494853854992,243.15139713359025,243.1331431093011,243.106,243.057,243.16,243.051,29.14541728432492,0.15945186460268704
